hike1,hike2,similarity
alpe barcelona 1170 m_45.87_9.05,anello al pizzo della croce_45.93_9.05,0.7401929014505311
alpe barcelona 1170 m_45.87_9.05,monte san giorgio 1 097m da meride_45.9_8.94,0.719958578581113
alpe barcelona 1170 m_45.87_9.05,alpe la grassa 1028 m_45.89_9.01,0.7180242777265807
alpe barcelona 1170 m_45.87_9.05,palanzone anello da caglio_45.87_9.22,0.717420442942725
alpe barcelona 1170 m_45.87_9.05,anello monte pasquella val d intelvi_45.97_9.11,0.7171422134226804
alpe barcelona 1170 m_45.87_9.05,monte s primo_45.92_9.22,0.709765990984696
alpe barcelona 1170 m_45.87_9.05,bova scala di legno e capanna mara_45.83_9.2,0.7076978760266287
alpe barcelona 1170 m_45.87_9.05,schnee am san salvatore_45.97_8.94,0.7051393706322191
alpe barumboda 975 m_45.97_8.39,corte bu 888 m val grande_45.99_8.46,0.8270055052304072
alpe barumboda 975 m_45.97_8.39,monte cerano 1702m poggio croce 1765m_45.92_8.38,0.7733094469544541
alpe barumboda 975 m_45.97_8.39,se prepari il pernice come antipasto c il todum_45.99_8.51,0.7537926709884025
alpe barumboda 975 m_45.97_8.39,monte zeda 2156 m_46.04_8.57,0.7288355410734274
alpe barumboda 975 m_45.97_8.39,cappella del buon pastore_45.96_8.39,0.7220938366829186
alpe barumboda 975 m_45.97_8.39,bocchetta di rimella sole e relax tra la val strona e la val mastellone_45.91_8.2,0.7173007409424159
alpe barumboda 975 m_45.97_8.39,monte zeda 2156 m_46.04_8.56,0.7063509119019701
alpe barumboda 975 m_45.97_8.39,todano 1667m il pizzo 1644m pizzo pernice 1506m_46_8.53,0.7022247465258087
alpe cortenero 2036 m_45.98_8.05,alpe cortenero valle anzasca_45.98_8.05,0.908469700970061
alpe cortenero 2036 m_45.98_8.05,rifugio ferioli 2264m valsesia_45.88_7.98,0.757498933797565
alpe cortenero valle anzasca_45.98_8.05,rifugio ferioli 2264m valsesia_45.88_7.98,0.7570770244099803
alpe deccia musica in quota 1610 m_46.25_8.3,goglio alpe devero lago nero val buscagna_46.31_8.25,0.8122522675534152
alpe deccia musica in quota 1610 m_46.25_8.3,rifugio crosta via sentiero della sciupa_46.23_8.27,0.8044727333740762
alpe deccia musica in quota 1610 m_46.25_8.3,lago di matogno 2087 m_46.24_8.4,0.7611732468634994
alpe deccia musica in quota 1610 m_46.25_8.3,sentiero dello scagnol val divedro_46.21_8.18,0.7588512846868947
alpe deccia musica in quota 1610 m_46.25_8.3,lago di sfille i primi colori d autunno smorzati dalla nebbia_46.27_8.49,0.7549068665930758
alpe deccia musica in quota 1610 m_46.25_8.3,punta d orogna mt 2474_46.3_8.24,0.7468892520425486
alpe deccia musica in quota 1610 m_46.25_8.3,monte cazzola da alpe devero_46.31_8.24,0.7432246202309635
alpe deccia musica in quota 1610 m_46.25_8.3,colmine di crevola 1700 m_46.21_8.29,0.7380455102165842
alpe deccia musica in quota 1610 m_46.25_8.3,sangiatto pizzo troggi_46.32_8.28,0.7271631012805394
alpe deccia musica in quota 1610 m_46.25_8.3,quattro foto al devero_46.32_8.28,0.7164396279099281
alpe deccia musica in quota 1610 m_46.25_8.3,cima verosso 2444 m_46.16_8.17,0.7122732561066204
alpe deccia musica in quota 1610 m_46.25_8.3,autunno all alpe pescia 1450m_46.14_8.35,0.7107445924623071
alpe devero albrunpass_46.34_8.29,beyelenalpu_46.32_8.3,0.7526454770588926
alpe di gotta 1246 m_45.94_9.03,croci d occo 806 m e rifugio alpe caviano 967 m_45.87_9.01,0.7846227040565817
alpe di gotta 1246 m_45.94_9.03,anello cabbio rifugio prabello uggine cabbio_45.9_9.06,0.7440219863487539
alpe di lago 2029 m_46.54_8.64,foisc 2208 m_46.53_8.66,0.9002070564446419
alpe di lago 2029 m_46.54_8.64,tris di laghetti full di pizzoccheri al casin garzonera_46.5_8.64,0.733265109991175
alpe di lago 2029 m_46.54_8.64,alpe di pesci m 1814 m_46.51_8.57,0.7142719059406851
alpe di lago 2029 m_46.54_8.64,monte toroi 2164 m passo columbe 2381 m passo del sole 2376 m_46.54_8.81,0.7029219246889118
alpe di motto festa di compleanno una bella passeggiata per una grande abbuffata_46.27_9.05,alpe rifugio rescignaga 1612 m_46.19_9.16,0.7650571960938619
alpe di motto festa di compleanno una bella passeggiata per una grande abbuffata_46.27_9.05,rifugio t r 1278 m_46.34_8.95,0.7627639983268927
alpe di motto festa di compleanno una bella passeggiata per una grande abbuffata_46.27_9.05,mesolcina wild un bell anello selvaggio raccogliendo waypoints_46.19_9.16,0.7610002524606195
alpe di motto festa di compleanno una bella passeggiata per una grande abbuffata_46.27_9.05,gaggio 2267m_46.22_8.97,0.7575378664921266
alpe di motto festa di compleanno una bella passeggiata per una grande abbuffata_46.27_9.05,ponte tibetano carasc_46.19_8.98,0.7393455945442248
alpe di motto festa di compleanno una bella passeggiata per una grande abbuffata_46.27_9.05,pizzoccher landia feste di compleanno ed anche un p di montagna_46.18_9.07,0.7245261165468533
alpe di motto festa di compleanno una bella passeggiata per una grande abbuffata_46.27_9.05,gaggio_46.22_8.97,0.7160008772099259
alpe di motto festa di compleanno una bella passeggiata per una grande abbuffata_46.27_9.05,monte bar 1810 m_46.1_9.01,0.7033345667805653
alpe di pesci m 1814 m_46.51_8.57,passo di cavanna 2613 m_46.53_8.54,0.7641524812022221
alpe dosso bello 1136 m_45.88_9.01,croci d occo 806 m e rifugio alpe caviano 967 m_45.87_9.01,0.7758621362453326
alpe dosso bello 1136 m_45.88_9.01,anello da salorino_45.89_9,0.7688295570369069
alpe dosso bello 1136 m_45.88_9.01,monte generoso the stone flower giro anello_45.93_9.03,0.7525235661969129
alpe dosso bello 1136 m_45.88_9.01,piambello e poncione di ganna val ceresio_45.91_8.85,0.7334595659085916
alpe dosso bello 1136 m_45.88_9.01,hike n run n 7 anello al monte martica_45.87_8.82,0.7183076163350577
alpe e lago di colino_46.2_9.78,bivacco vetta di rhon_46.21_9.98,0.7320015315021919
alpe e lago di colino_46.2_9.78,rifugio gino e massimo_46.13_9.95,0.7169413281234037
alpe e lago di colino_46.2_9.78,sasso bianco e lago arcoglio_46.22_9.79,0.7042758986422614
alpe foppa 1530 metri_46.13_8.9,vetta del vallone 2130mt per finire camminiamo sulle nuvole_46.11_9.1,0.7195681989259752
alpe foppa 1530 metri_46.13_8.9,monte tamaro_46.1_8.86,0.7184778571214713
alpe foppa 1530 metri_46.13_8.9,cima calescio camogh monte segor vetta del vallone gazzirola_46.12_9.06,0.7022687954657667
alpe forno inf una prima anche per me_46.34_8.29,quattro foto al devero_46.32_8.28,0.857340582250677
alpe forno inf una prima anche per me_46.34_8.29,salecchio vova valle antigorio_46.32_8.38,0.7347447519498891
alpe forno inf una prima anche per me_46.34_8.29,goglio alpe devero lago nero val buscagna_46.31_8.25,0.7106676335666882
alpe forno inf una prima anche per me_46.34_8.29,rifugio crosta via sentiero della sciupa_46.23_8.27,0.709752666969985
alpe forno inf una prima anche per me_46.34_8.29,monte cazzola 2330 m_46.31_8.25,0.7061596375021554
alpe fronn 1494 m_46.27_8.98,cimetta di orino e cima di morisciolo_46.2_8.95,0.7678258120353032
alpe gariss 1422 m dice il saggio_46.26_8.98,capanna albagno che pi bagno non si pu_46.21_8.98,0.7291206436225465
alpe gariss 1422 m dice il saggio_46.26_8.98,da lumino alla capanna brogoldone 5 anni dopo_46.25_9.06,0.7000205451889002
alpe genuina valle antigorio_46.22_8.29,rifugio pietro crosta all alpe solcio m 1751_46.23_8.27,0.8251827394098631
alpe genuina valle antigorio_46.22_8.29,escursione veloce in valle antigorio_46.24_8.28,0.7870333793520822
alpe genuina valle antigorio_46.22_8.29,rifugio crosta 1750m_46.23_8.26,0.75948626335317
alpe genuina valle antigorio_46.22_8.29,rifugio crosta 1754 m_46.23_8.26,0.7254801150004757
alpe genuina valle antigorio_46.22_8.29,rifugio crosta via sentiero della sciupa_46.23_8.27,0.7077994272192141
alpe genuina valle antigorio_46.22_8.29,rifugio p crosta all alpe solcio 1751 m_46.23_8.24,0.7046656824973431
alpe genuina valle antigorio_46.22_8.29,lago di alpa laggintal_46.16_8.07,0.7017479689004895
alpe giumello e monte muggio_46.04_9.35,per la prima volta in val perlana_45.98_9.18,0.7033203157693023
alpe graglio_46.19_9.35,san fedelino trail running_46.2_9.43,0.8741479664908289
alpe granda 1700 metri_46.2_9.66,il sentiero dei cincet_46.17_9.64,0.8190055797773703
alpe la grassa 1028 m_45.89_9.01,monte generoso 1701 m per famiglia_45.92_9.01,0.8107881684818925
alpe la grassa 1028 m_45.89_9.01,bellavista generoso ferroviaria integrale_45.92_9.01,0.7773772129753758
alpe la grassa 1028 m_45.89_9.01,monte san giorgio 1 097m da meride_45.9_8.94,0.7634000555318422
alpe la grassa 1028 m_45.89_9.01,monte val de corni monte piambello_45.91_8.84,0.7434337583994962
alpe la grassa 1028 m_45.89_9.01,monte palanzone m 1436 dalla colma di sormano_45.87_9.21,0.7384087176985691
alpe la grassa 1028 m_45.89_9.01,monte pravello linea cadorna_45.88_8.91,0.7321625420338497
alpe la grassa 1028 m_45.89_9.01,anello di moltrasio basso lario_45.86_9.09,0.7164785649676287
alpe la grassa 1028 m_45.89_9.01,monte bisbino 1325 m via piazzola_45.87_9.05,0.7110382590993056
alpe la grassa 1028 m_45.89_9.01,escursione pomeridiana fra valganna e valceresio_45.89_8.85,0.7054427894325174
alpe la grassa 1028 m_45.89_9.01,roccolo di pianspessa 1035 m e muggiasca 951 m_45.91_9.03,0.7034394281731163
alpe lagazzuolo_46.3_9.83,mit freunden zum piz campasc 2599 m_46.4_10.03,0.7093416115197092
alpe loasa_45.87_9.05,la neve e l immaginazione intorno al colmegnone 1383 m_45.87_9.1,0.737387639471176
alpe loasa_45.87_9.05,monte br monte boglia gandria_46.02_8.98,0.702424255867556
alpe morghirolo 1968 m_46.46_8.76,pizzo di nara 2231 m_46.48_8.85,0.7274709036924548
alpe olzeno alpe le biuse_46.08_8.64,alpe valmuggiano 1080m_46.09_8.68,0.921792158445236
alpe olzeno alpe le biuse_46.08_8.64,monte torriggia 1703 m_46.11_8.57,0.8338653864407909
alpe olzeno alpe le biuse_46.08_8.64,monte torriggia 1703 m_46.11_8.56,0.8275584593922046
alpe olzeno alpe le biuse_46.08_8.64,cima di morissolo 1311 m_46.02_8.65,0.8031050307206123
alpe olzeno alpe le biuse_46.08_8.64,testa del mater 1846 val vigezzo_46.11_8.51,0.763783958812721
alpe olzeno alpe le biuse_46.08_8.64,pizzo pernice 1506 m_45.99_8.51,0.7305564061102775
alpe olzeno alpe le biuse_46.08_8.64,monte zeda 2156 m_46.04_8.56,0.7217734408371524
alpe olzeno alpe le biuse_46.08_8.64,testa del mater 1846 m la cima 1810 m_46.11_8.51,0.7191439850526694
alpe olzeno alpe le biuse_46.08_8.64,wandern im valle vigezzo_46.15_8.48,0.7027615896134195
alpe olzeno alpe le biuse_46.08_8.64,giro ad anello monte todano e pizzo pernice da miazzina_46_8.53,0.7013716029484192
alpe prato secondo_46.19_9.83,trail running fra postalesio castione e sondrio_46.17_9.81,0.7116754126931366
alpe prato secondo_46.19_9.83,pizzo meriggio 2350 m_46.12_9.87,0.706306119036442
alpe rifugio rescignaga 1612 m_46.19_9.16,mesolcina wild un bell anello selvaggio raccogliendo waypoints_46.19_9.16,0.9726203385925044
alpe rifugio rescignaga 1612 m_46.19_9.16,pizzoccher landia feste di compleanno ed anche un p di montagna_46.18_9.07,0.7572568285990899
alpe rifugio rescignaga 1612 m_46.19_9.16,monte bar 1816 m_46.1_9.02,0.7222192955124361
alpe rifugio rescignaga 1612 m_46.19_9.16,monte bar 1810 m_46.1_9.01,0.7210923765340302
alpe rifugio rescignaga 1612 m_46.19_9.16,ponte tibetano carasc_46.19_8.98,0.7159768994873382
alpe rifugio rescignaga 1612 m_46.19_9.16,gaggio 2267m_46.22_8.97,0.710412442595373
alpe rifugio rescignaga 1612 m_46.19_9.16,torre di bogian e monti di lava_46.23_9.14,0.7047853333091276
alpe solitudine in solitudine_45.98_8.39,mont orfano 794 m_45.94_8.45,0.79361007789901306
alpe solitudine in solitudine_45.98_8.39,bracchio vercio ruspesso erfo bracchio_45.97_8.46,0.7912415695067
alpe solitudine in solitudine_45.98_8.39,monte massone m 2161 dall alpe cortevecchio_45.95_8.35,0.7528286467696185
alpe solitudine in solitudine_45.98_8.39,monte turrioni 1108 m_45.99_8.55,0.7513625411347478
alpe solitudine in solitudine_45.98_8.39,monte fai 1352m_45.98_8.45,0.7504687338129896
alpe solitudine in solitudine_45.98_8.39,monte croce monte mazzoccone_45.88_8.33,0.7241356537944434
alpe solitudine in solitudine_45.98_8.39,una modestissima cimetta ul todum_45.98_8.5,0.7099732367155863
alpe stavelli al confine della val grande_46.02_8.35,marsicce val grande_46.08_8.48,0.7691175077272345
alpe stavelli al confine della val grande_46.02_8.35,tra val loana e val grande cima della laurasca 2195m_46.08_8.48,0.7233920537041431
alpe stavelli al confine della val grande_46.02_8.35,monte torrigia e i sentieri svaniti_46.11_8.56,0.7008670962929193
alpe valmuggiano 1080m_46.09_8.68,monte torriggia 1703 m_46.11_8.57,0.8111650735933595
alpe valmuggiano 1080m_46.09_8.68,cima di morissolo 1311 m_46.02_8.65,0.7990308268848256
alpe valmuggiano 1080m_46.09_8.68,monte torriggia 1703 m_46.11_8.56,0.7857896072846989
alpe valmuggiano 1080m_46.09_8.68,testa del mater 1846 val vigezzo_46.11_8.51,0.7390140731702975
alpe valmuggiano 1080m_46.09_8.68,pizzo pernice 1506 m_45.99_8.51,0.7077458767405863
alpe valmuggiano 1080m_46.09_8.68,sei cime in val veddasca_46.09_8.79,0.7050551506810164
alpe veglia anello dorato_46.27_8.16,binn leuk 2 9 m derlicke simplon hospiz_46.27_8.06,0.7685008556907373
alpe veglia anello dorato_46.27_8.16,tra crampiolo e veglia_46.3_8.21,0.7655530394504019
alpen eidenen wis und rohr mit wish hi 1684m_47.27_9.49,kamor 1751m hoher kasten 1794m und s mtisersee_47.29_9.48,0.760814861774918
alpi apuane pania della croce 1858 m e monte forato 1230 m_44.02_10.32,monte forato monte nona monte matanna alpi apuane_44_10.33,0.758643393151277
alpine nachmittagstour auf den ch emettler_47.17_9.07,besuch von meinem neuen hausberg federispitz_47.17_9.07,0.7712571801749366
alpine nachmittagstour auf den ch emettler_47.17_9.07,schnee auf dem ch emettler_47.17_9.07,0.7546148977843627
alpone_46.05_8.82,tra gli alpeggi della val dumentina_46.04_8.81,0.7272268022146092
alpstein 3 kreuzberge mutschen g tterifirst chreialpfirst_47.23_9.39,gams chopf und stoss_47.22_9.32,0.795806858607422
alpstein berquerung und altmann westgrat_47.23_9.34,saxerl cke vom rheintal mit hundstein_47.25_9.42,0.70291379589717
alpsteinrunde mit marwees saxerfirst und chreialpfirst_47.27_9.43,marwees im sp ten dezember_47.27_9.41,0.756847689169652
alpsteinrunde mit marwees saxerfirst und chreialpfirst_47.27_9.43,berschreitung mutschen 2122m_47.23_9.42,0.7403935838754493
alpsteinrunde mit marwees saxerfirst und chreialpfirst_47.27_9.43,altweibersommer berschreitung der marwees 2055 m_47.27_9.41,0.7001986614075422
als seilbahnwanderer bers hinterjochli_46.92_8.49,mit den genfer senioren tag 4 buochserhorn_46.94_8.42,0.8193548423970552
als seilbahnwanderer bers hinterjochli_46.92_8.49,andere alte wege in engelberg_46.83_8.4,0.7151510686200775
alta luce hochlicht 3184 m un bel balcone rosa_45.87_7.83,alta luce hochlicht 3185 m_45.87_7.83,0.9034279966321341
alta luce hochlicht 3184 m un bel balcone rosa_45.87_7.83,rifugio mezzalama 3009 m_45.89_7.74,0.7478271907200952
alta luce hochlicht 3184 m un bel balcone rosa_45.87_7.83,monte croce 2893 m_45.86_7.71,0.70146218947156
alta luce hochlicht 3184 m_45.87_7.84,punta valnera m 2754 valle di ayas_45.77_7.78,0.7034364134705232
alta luce hochlicht 3185 m_45.87_7.83,rifugio mezzalama 3009 m_45.89_7.74,0.7745172347328234
alta val formazza giro dei rifugi e cima sud del blinnenhorn 3215 m_46.43_8.36,punta d arbola ofenhorn 3236m_46.39_8.37,0.7408166940731453
alta val formazza giro dei rifugi e cima sud del blinnenhorn 3215 m_46.43_8.36,blinnenhorn 3374 m_46.43_8.36,0.7388092606227552
alta via dei corni di canzo e dei suoi fratelli_45.85_9.31,un sentierun per il cornizzolo e_45.85_9.31,0.8108859130197115
alta via dei corni di canzo e dei suoi fratelli_45.85_9.31,la giornata perfetta_45.85_9.33,0.7339717031351053
alta via dei corni di canzo e dei suoi fratelli_45.85_9.31,dal cornizzolo 1241 m al corno orientale 1232 m passando per_45.84_9.32,0.7174668443172467
altenalpt rm und hrli_47.27_9.37,altenalpt rme ost west_47.27_9.36,0.7271598686222963
altenalpt rm und hrli_47.27_9.37,altenalpt rm_47.27_9.39,0.7257558071779168
altenalpt rm und hrli_47.27_9.37,nadlenwegli schafbergspitz f hlenbettert rm und versuch am westlichen l chli freiheitturm_47.25_9.4,0.7251579256760469
altenalpt rm und hrli_47.27_9.37,h ngeten_47.27_9.39,0.7162940871839076
altenalpt rm_47.27_9.39,altenalpt rme ost west_47.27_9.36,0.7797972998725408
altenalpt rm_47.27_9.39,h ngeten_47.27_9.39,0.7557523357130871
altenalpt rme ost west_47.27_9.36,h ngeten_47.27_9.39,0.7455818839015181
altenberg pizzo capio val strona_45.92_8.22,pizzo camino giro ad anello_45.99_8.25,0.7267402083499638
alternativa al panettone sul monte costone_45.97_9.14,tris sui monti lariani m pasquella m costone cima della duaria da colonno_45.97_9.14,0.808225457239192
alternativa al panettone sul monte costone_45.97_9.14,il monte generoso da sud alla scoperta di nuovi sentieri_45.9_9,0.7752681220176129
alternativa al panettone sul monte costone_45.97_9.14,palanzone dintorni trail running_45.86_9.2,0.7381986966725801
alternativa al panettone sul monte costone_45.97_9.14,monte boglia 1516m_46.01_8.98,0.7209125851235737
alternativa al panettone sul monte costone_45.97_9.14,costone 1441 m sertore 1397 m e pasquella 1367 m_45.97_9.13,0.7161332961433252
altmann 2436m via s dkamin_47.22_9.36,altmann via s dkamin n dliger und j chli_47.22_9.36,0.7978358490444155
altmann 2436m via s dkamin_47.22_9.36,gamsberg via nordflanke und doppelgleis_47.15_9.38,0.7852940680102146
altmann 2436m via s dkamin_47.22_9.36,h enerberg 2312m im sp tsommer_47.26_9.34,0.7159222481284693
altmann 2436m via s dkamin_47.22_9.36,mutschen und kreuzberg viii_47.22_9.38,0.7072196414007496
altmann via s dkamin n dliger und j chli_47.22_9.36,mutschen und kreuzberg viii_47.22_9.38,0.7664102165237776
altmann via s dkamin n dliger und j chli_47.22_9.36,tschugga via vorderspina_47.07_9.42,0.7185934402334904
altmann via schaffhauser kamin und f hlent rm westgipfel abstieg via l chlibetterweg_47.25_9.39,schafbergturm und f hlenschafberg via l chlibetter und borsthalden_47.24_9.39,0.8779071624657852
altmann via schaffhauser kamin und f hlent rm westgipfel abstieg via l chlibetterweg_47.25_9.39,marwees und hundstein_47.27_9.43,0.8072120205823226
altmann via schaffhauser kamin und f hlent rm westgipfel abstieg via l chlibetterweg_47.25_9.39,s ntis_47.26_9.4,0.7521853123134197
altmann via schaffhauser kamin und f hlent rm westgipfel abstieg via l chlibetterweg_47.25_9.39,freiheit_47.27_9.43,0.7338899417361222
